     light   presence    timestamp
     0.000          0   1466289211
     0.000          0   1466289271
     0.000          0   1466289331
     0.000          0   1466289391
     0.000          0   1466289451
     0.000          0   1466289511
     0.000          0   1466289571
     0.000          0   1466289631
     0.000          0   1466289691
     0.000          0   1466289751
     0.000          0   1466289811
     0.000          0   1466289871
     0.000          1   1466289931
     0.000          1   1466289992
     0.000          0   1466290052
     0.000          0   1466290112
     0.000          0   1466290172
     0.000          0   1466290232
     0.000          0   1466290292
     0.000          0   1466290352
     0.000          0   1466290412
     0.000          0   1466290472
     0.000          0   1466290532
     0.000          0   1466290592
     0.000          0   1466290652
     0.000          0   1466290712
     0.000          0   1466290772
     0.000          0   1466290832
     0.000          0   1466290892
     0.000          0   1466290952
     0.000          0   1466291013
     0.000          0   1466291073
     0.000          0   1466291133
     0.000          0   1466291193
     0.000          0   1466291253
     0.000          0   1466291313
     0.000          0   1466291373
     0.000          0   1466291433
     0.000          0   1466291493
     0.000          0   1466291553
     0.000          0   1466291613
     0.000          0   1466291673
     0.000          0   1466291733
     0.000          0   1466291793
     0.000          0   1466291853
     0.000          0   1466291913
     0.000          0   1466291973
     0.000          0   1466292034
     0.000          0   1466292094
     0.000          0   1466292154
     0.000          0   1466292214
     0.000          0   1466292274
     0.000          0   1466292334
     0.000          0   1466292394
     0.000          0   1466292454
     0.000          0   1466292514
     0.000          0   1466292574
     0.000          0   1466292634
     0.000          0   1466292694
     0.000          0   1466292754
     0.000          0   1466292814
     0.000          0   1466292874
     0.000          0   1466292934
     0.000          0   1466292994
     0.000          0   1466293055
     0.000          0   1466293115
     0.000          0   1466293175
     0.000          0   1466293235
     0.000          0   1466293295
     0.000          0   1466293355
     0.000          0   1466293415
     0.000          0   1466293475
     0.000          0   1466293535
     0.000          0   1466293595
     0.000          0   1466293655
     0.000          0   1466293715
     0.000          0   1466293775
     0.000          0   1466293835
     0.000          0   1466293895
     0.000          0   1466293955
     0.000          0   1466294015
     0.000          0   1466294075
     0.000          0   1466294136
     0.000          0   1466294196
     0.000          0   1466294256
     0.000          0   1466294316
     0.000          0   1466294376
     0.000          0   1466294436
     0.000          0   1466294496
     0.000          0   1466294556
     0.000          0   1466294616
     0.000          0   1466294676
     0.000          0   1466294736
     0.000          0   1466294796
     0.000          0   1466294856
     0.000          0   1466294916
     0.000          0   1466294976
     0.000          0   1466295036
     0.000          0   1466295097
     0.000          0   1466295157
     0.000          0   1466295217
     0.000          0   1466295277
     0.000          0   1466295337
     0.000          0   1466295397
     0.000          0   1466295457
     0.000          0   1466295517
     0.000          0   1466295577
     0.000          0   1466295637
     0.000          0   1466295697
     0.000          0   1466295757
     0.000          0   1466295817
     0.000          0   1466295877
     0.000          0   1466295937
     0.000          0   1466295997
     0.000          0   1466296058
     0.000          0   1466296118
     0.000          0   1466296178
     0.000          0   1466296238
     0.000          0   1466296298
     0.000          0   1466296358
     0.000          0   1466296418
     0.000          0   1466296478
     0.000          0   1466296538
     0.000          0   1466296598
     0.000          0   1466296658
     0.000          0   1466296718
     0.000          0   1466296778
     0.000          0   1466296838
     0.000          0   1466296898
     0.000          0   1466296958
     0.000          0   1466297018
     0.000          0   1466297078
     0.000          0   1466297139
     0.000          0   1466297199
     0.000          0   1466297259
     0.000          0   1466297319
     0.000          0   1466297379
     0.000          0   1466297439
     0.000          0   1466297499
     0.000          0   1466297559
     0.000          0   1466297619
     0.000          0   1466297679
     0.000          0   1466297739
     0.000          0   1466297799
     0.000          0   1466297859
     0.000          0   1466297919
     0.000          0   1466297979
     0.000          0   1466298039
     0.000          0   1466298099
     0.000          0   1466298160
     0.000          0   1466298220
     0.000          0   1466298280
     0.000          0   1466298340
     0.000          0   1466298400
     0.000          0   1466298460
     0.000          0   1466298520
     0.000          0   1466298580
     0.000          0   1466298640
     0.000          0   1466298700
     0.000          0   1466298760
     0.000          0   1466298820
     0.000          0   1466298880
     0.000          0   1466298940
     0.000          0   1466299000
     0.000          0   1466299060
     0.000          0   1466299120
     0.000          0   1466299181
     0.000          0   1466299241
     0.000          0   1466299301
     0.000          0   1466299361
     0.000          0   1466299421
     0.000          0   1466299481
     0.000          0   1466299541
     0.000          0   1466299601
     0.000          0   1466299661
     0.000          0   1466299721
     0.000          0   1466299781
     0.000          0   1466299841
     0.000          0   1466299901
     0.000          0   1466299961
     0.000          0   1466300021
     0.000          0   1466300081
     0.000          0   1466300142
     0.000          0   1466300202
     0.000          0   1466300262
     0.000          0   1466300322
     0.000          0   1466300382
     0.000          0   1466300442
     0.000          0   1466300502
     0.000          0   1466300562
     0.000          0   1466300622
     0.000          0   1466300682
     0.000          0   1466300742
     0.000          0   1466300802
     0.000          0   1466300862
     0.000          0   1466300922
     0.000          0   1466300982
     0.000          0   1466301042
     0.000          0   1466301102
     0.000          0   1466301163
     0.000          0   1466301223
     0.000          0   1466301283
     0.000          0   1466301343
     0.000          0   1466301403
     0.000          0   1466301463
     0.000          0   1466301523
     0.000          0   1466301583
     0.000          0   1466301643
     0.000          0   1466301703
     0.000          0   1466301763
     0.000          0   1466301823
     0.000          0   1466301883
     0.000          0   1466301943
     0.000          0   1466302003
     0.000          0   1466302063
     0.000          0   1466302124
     0.000          0   1466302184
     0.000          0   1466302244
     0.000          0   1466302304
     0.000          0   1466302364
     0.000          0   1466302424
     0.000          0   1466302484
     0.000          0   1466302544
     0.000          0   1466302604
     0.000          0   1466302664
     0.000          0   1466302724
     0.000          0   1466302784
     0.000          0   1466302844
     0.000          0   1466302904
     0.000          0   1466302964
     0.000          0   1466303024
     0.000          0   1466303085
     0.000          0   1466303145
     0.000          0   1466303205
     0.000          0   1466303265
     0.000          0   1466303325
     0.000          0   1466303385
     0.000          0   1466303445
     0.000          0   1466303505
     0.000          0   1466303565
     0.000          0   1466303625
     0.000          0   1466303685
     0.000          0   1466303745
     0.000          0   1466303805
     0.000          0   1466303865
     0.000          0   1466303925
     0.000          0   1466303985
     0.000          0   1466304046
     0.000          0   1466304106
     0.000          0   1466304166
     0.000          0   1466304226
     0.000          0   1466304286
     0.000          0   1466304346
     0.000          0   1466304406
     0.000          0   1466304466
     0.000          0   1466304526
     0.000          0   1466304586
     0.000          0   1466304646
     0.000          0   1466304706
     0.000          0   1466304766
     0.000          0   1466304826
     0.000          0   1466304886
     0.000          0   1466304946
     0.000          0   1466305006
     0.000          0   1466305067
     0.000          0   1466305127
     0.000          0   1466305187
     0.000          0   1466305247
     0.000          0   1466305307
     0.000          0   1466305367
     0.000          0   1466305427
     0.000          0   1466305487
     0.000          0   1466305547
     0.000          0   1466305607
     0.000          0   1466305667
     0.000          0   1466305727
     0.000          0   1466305787
     0.000          0   1466305847
     0.000          0   1466305907
     0.000          0   1466305967
     0.000          0   1466306027
     0.000          0   1466306087
     0.000          0   1466306147
     0.000          0   1466306207
     0.000          0   1466306267
     0.000          0   1466306327
     0.000          0   1466306387
     0.000          0   1466306447
     0.000          0   1466306507
     0.000          0   1466306568
     0.000          0   1466306628
     0.000          0   1466306688
     0.000          0   1466306748
     0.000          0   1466306808
     0.000          0   1466306868
     0.000          0   1466306928
     0.000          0   1466306988
     0.000          0   1466307048
     0.000          0   1466307108
     0.000          0   1466307168
     0.000          0   1466307228
     0.000          0   1466307288
     0.000          0   1466307348
     0.000          0   1466307408
     0.000          0   1466307468
     0.000          0   1466307528
     0.000          1   1466307588
     0.000          1   1466307648
     0.000          0   1466307708
     0.000          0   1466307768
     0.000          0   1466307828
     0.000          0   1466307888
     0.000          0   1466307949
     0.000          0   1466308009
     0.000          0   1466308069
     0.000          0   1466308129
     0.000          0   1466308189
     0.000          0   1466308249
     0.000          1   1466308309
     0.000          1   1466308369
     0.000          0   1466308429
     0.000          0   1466308489
     0.000          0   1466308549
     0.000          0   1466308609
     0.000          0   1466308669
     0.000          0   1466308729
     0.000          0   1466308789
     0.000          0   1466308849
     0.000          0   1466308909
     0.000          0   1466308969
     0.000          0   1466309029
     0.000          0   1466309089
     0.000          0   1466309149
     0.000          0   1466309210
     0.000          0   1466309270
     0.000          0   1466309330
     0.000          0   1466309390
     0.000          0   1466309450
     0.000          0   1466309510
     0.000          0   1466309570
     0.000          0   1466309630
     0.000          0   1466309690
     0.000          0   1466309750
     0.000          0   1466309810
     0.000          0   1466309870
     0.000          0   1466309930
     0.000          0   1466309990
     0.000          0   1466310050
     0.000          0   1466310110
     0.000          0   1466310170
     0.000          0   1466310230
     0.000          0   1466310290
     0.000          0   1466310350
     0.000          0   1466310410
     0.000          0   1466310470
     0.000          0   1466310531
     0.000          0   1466310591
     0.000          0   1466310651
     0.000          0   1466310711
     0.000          0   1466310771
     0.000          0   1466310831
     0.000          0   1466310891
     0.000          0   1466310951
     0.000          0   1466311011
     0.000          0   1466311071
     0.000          0   1466311131
     0.000          0   1466311191
     0.000          0   1466311251
     0.000          0   1466311311
     0.000          0   1466311371
     0.000          0   1466311431
     0.000          0   1466311491
     0.000          0   1466311551
     0.000          0   1466311611
     0.000          0   1466311672
     0.000          0   1466311732
     0.000          0   1466311792
     0.000          0   1466311852
     0.000          0   1466311912
     0.000          0   1466311972
     0.000          0   1466312032
     0.000          0   1466312092
     0.000          0   1466312152
     0.000          0   1466312212
     0.000          0   1466312272
     0.000          0   1466312332
     0.000          0   1466312392
     0.000          0   1466312452
     0.000          0   1466312512
     0.000          0   1466312573
     0.000          0   1466312633
     0.000          0   1466312693
     0.000          0   1466312753
     0.000          0   1466312813
     0.000          0   1466312873
     0.000          0   1466312933
     0.000          0   1466312993
     0.000          0   1466313053
     0.000          0   1466313113
     0.000          0   1466313173
     0.000          0   1466313233
     0.000          0   1466313293
     0.000          0   1466313353
     0.000          0   1466313413
     0.000          0   1466313473
     0.000          0   1466313534
     0.000          0   1466313594
     0.000          0   1466313654
     0.000          0   1466313714
     0.000          0   1466313774
     0.000          0   1466313834
     0.000          0   1466313894
     0.000          0   1466313954
     0.000          0   1466314014
     0.000          0   1466314074
     0.000          0   1466314134
     0.000          0   1466314194
     0.000          0   1466314254
     0.000          0   1466314314
     0.000          0   1466314374
     0.000          0   1466314434
     0.000          0   1466314494
     0.000          0   1466314555
     0.000          0   1466314615
     0.000          0   1466314675
     0.000          0   1466314735
     0.000          0   1466314795
     0.000          0   1466314855
     0.000          0   1466314915
     0.000          0   1466314975
     0.000          0   1466315035
     0.000          0   1466315095
     0.000          0   1466315155
     0.000          0   1466315215
     0.000          0   1466315275
     0.000          0   1466315335
     0.000          0   1466315395
     0.000          0   1466315455
     0.000          0   1466315516
     0.000          0   1466315576
     0.000          0   1466315636
     0.000          0   1466315696
     0.000          0   1466315756
     0.000          0   1466315816
     0.000          0   1466315876
     0.000          0   1466315936
     0.000          0   1466315996
     0.000          0   1466316056
     0.000          0   1466316116
     0.000          0   1466316176
     0.000          0   1466316236
     0.000          0   1466316296
     0.000          0   1466316356
     0.000          0   1466316416
     0.000          0   1466316476
     0.000          0   1466316537
     0.000          0   1466316597
     0.000          0   1466316657
     0.000          0   1466316717
     0.000          0   1466316777
     0.000          0   1466316837
     0.000          0   1466316897
     0.000          0   1466316957
     0.000          0   1466317017
     0.000          0   1466317077
     0.000          0   1466317137
     0.000          0   1466317197
     0.000          0   1466317257
     0.000          0   1466317317
     0.000          0   1466317377
     0.000          0   1466317437
     0.000          0   1466317498
     0.000          0   1466317558
     0.000          0   1466317618
     0.000          0   1466317678
     0.000          0   1466317738
     0.000          0   1466317798
     0.000          0   1466317858
     0.000          0   1466317918
     0.000          0   1466317978
     0.000          0   1466318038
     0.000          0   1466318098
     0.000          0   1466318158
     0.000          0   1466318218
     0.000          0   1466318278
     0.000          0   1466318338
     0.000          0   1466318398
     0.000          0   1466318459
     0.000          0   1466318519
     0.000          0   1466318579
     0.000          0   1466318639
     0.000          0   1466318699
     0.000          0   1466318759
     0.000          0   1466318819
     0.000          0   1466318879
     0.000          0   1466318939
     0.000          0   1466318999
     0.000          0   1466319059
     0.000          0   1466319119
     0.000          0   1466319179
     0.000          0   1466319239
     0.000          0   1466319299
     0.000          0   1466319359
     0.000          0   1466319420
     0.000          0   1466319480
     0.000          0   1466319540
     0.000          0   1466319600
     0.000          0   1466319660
     0.000          0   1466319720
     0.000          0   1466319780
     0.000          0   1466319840
     0.000          0   1466319900
     0.000          0   1466319960
     0.000          0   1466320020
     0.000          0   1466320080
     0.000          0   1466320140
     0.000          0   1466320200
     0.000          0   1466320260
     0.000          0   1466320320
     0.000          0   1466320380
     0.000          0   1466320441
     0.000          0   1466320501
     0.000          0   1466320561
     0.000          0   1466320621
     0.000          0   1466320681
     0.000          0   1466320741
     0.000          0   1466320801
     0.000          0   1466320861
     0.000          0   1466320921
     0.000          0   1466320981
     0.000          0   1466321041
     0.000          0   1466321101
     0.000          0   1466321161
     0.000          0   1466321221
     0.000          0   1466321281
     0.000          0   1466321341
     0.000          0   1466321401
     0.000          0   1466321461
     0.000          0   1466321522
     0.000          0   1466321582
     0.000          0   1466321642
     0.000          0   1466321702
     0.000          0   1466321762
     0.000          0   1466321822
     0.000          0   1466321882
     0.000          0   1466321942
     0.000          0   1466322002
     0.000          0   1466322062
     0.000          0   1466322122
     0.000          0   1466322182
     0.000          0   1466322242
     0.000          0   1466322302
     0.000          0   1466322362
     0.000          0   1466322422
     0.000          0   1466322483
     0.000          0   1466322543
     0.000          0   1466322603
     0.000          0   1466322663
     0.000          0   1466322723
     0.000          0   1466322783
     0.000          0   1466322843
     0.000          0   1466322903
     0.000          0   1466322963
     0.000          0   1466323023
     0.000          0   1466323083
     0.000          0   1466323143
     0.000          0   1466323203
     0.000          0   1466323263
     0.000          0   1466323323
     0.000          0   1466323383
     0.000          0   1466323443
     0.000          0   1466323504
     0.000          0   1466323564
     0.000          0   1466323624
     0.000          0   1466323684
     0.000          0   1466323744
     0.000          0   1466323804
     0.000          0   1466323864
     0.000          0   1466323924
     0.000          0   1466323984
     0.000          0   1466324044
     0.000          0   1466324104
     0.000          0   1466324164
     0.000          0   1466324224
     0.000          0   1466324284
     0.000          0   1466324344
     0.000          0   1466324404
     0.000          0   1466324464
     0.000          0   1466324525
     0.000          0   1466324585
     0.000          0   1466324645
     0.000          0   1466324705
     0.000          0   1466324765
     0.000          0   1466324825
     0.000          0   1466324885
     0.000          0   1466324945
     0.000          0   1466325005
     0.000          0   1466325065
     0.000          0   1466325125
     0.000          0   1466325185
     0.000          0   1466325245
     0.000          0   1466325305
     0.000          0   1466325365
     0.000          0   1466325425
     0.000          0   1466325486
     0.000          0   1466325546
     0.000          0   1466325606
     0.000          0   1466325666
     0.000          0   1466325726
     0.000          0   1466325786
     0.000          0   1466325846
     0.000          0   1466325906
     0.000          0   1466325966
     0.000          0   1466326026
     0.000          0   1466326086
     0.000          0   1466326146
     0.000          0   1466326206
     0.000          0   1466326266
     0.000          0   1466326326
     0.000          0   1466326386
     0.000          0   1466326446
     0.000          0   1466326506
     0.000          0   1466326566
     0.000          0   1466326627
     0.000          0   1466326687
     0.000          0   1466326747
     0.000          0   1466326807
     0.000          0   1466326867
     0.000          0   1466326927
     0.000          0   1466326987
     0.000          0   1466327047
     0.000          0   1466327107
     0.000          0   1466327167
     0.000          0   1466327227
     0.000          0   1466327287
     0.000          0   1466327347
     0.000          0   1466327407
     0.000          0   1466327467
     0.000          0   1466327527
     0.000          0   1466327588
     0.000          0   1466327648
     0.000          0   1466327708
     0.000          0   1466327768
     0.000          0   1466327828
     0.000          0   1466327888
     0.000          0   1466327948
     0.000          0   1466328008
     0.000          0   1466328068
     0.000          0   1466328128
     0.000          0   1466328188
     0.000          0   1466328248
     0.000          0   1466328308
     0.000          0   1466328368
     0.000          0   1466328428
     0.000          0   1466328488
     0.000          0   1466328549
     0.000          0   1466328609
     0.000          0   1466328669
     0.000          0   1466328729
     0.000          0   1466328789
     0.000          0   1466328849
     0.000          0   1466328909
     0.000          0   1466328969
     0.000          0   1466329029
     0.000          0   1466329089
     0.000          0   1466329149
     0.000          0   1466329209
     0.000          0   1466329269
     0.000          0   1466329329
     0.000          0   1466329389
     0.000          0   1466329449
     0.000          0   1466329509
     0.000          0   1466329570
     0.000          0   1466329630
     0.000          0   1466329690
     0.000          0   1466329750
     0.000          0   1466329810
     0.000          0   1466329870
     0.000          0   1466329930
     0.000          0   1466329990
     0.000          0   1466330050
     0.000          0   1466330110
     0.000          0   1466330170
     0.000          0   1466330230
     0.000          0   1466330290
     0.000          0   1466330350
     0.000          0   1466330410
     0.000          0   1466330470
     0.000          0   1466330531
     0.000          0   1466330591
     0.000          0   1466330651
     0.000          0   1466330711
     0.000          0   1466330771
     0.000          0   1466330831
     0.000          0   1466330891
     0.000          0   1466330951
     0.000          0   1466331011
     0.000          0   1466331071
     0.000          0   1466331131
     0.000          0   1466331191
     0.000          0   1466331251
     0.000          0   1466331311
     0.000          0   1466331371
     0.000          0   1466331431
     0.000          0   1466331492
     0.000          0   1466331552
     0.000          0   1466331612
     0.000          0   1466331672
     0.000          0   1466331732
     0.000          0   1466331792
     0.000          0   1466331852
     0.000          0   1466331912
     0.000          0   1466331972
     0.000          0   1466332032
     0.000          0   1466332092
     0.000          0   1466332152
     0.000          0   1466332212
     0.000          0   1466332272
     0.000          0   1466332332
     0.000          0   1466332392
     0.000          0   1466332452
     0.000          0   1466332513
     0.000          0   1466332573
     0.000          0   1466332633
     0.000          0   1466332693
     0.000          0   1466332753
     0.000          0   1466332813
     0.000          0   1466332873
     0.000          0   1466332933
     0.000          0   1466332993
     0.000          0   1466333053
     0.000          0   1466333113
     0.000          0   1466333173
     0.000          0   1466333233
     0.000          0   1466333293
     0.000          0   1466333353
     0.000          0   1466333413
     0.000          0   1466333473
     0.000          0   1466333534
     0.000          0   1466333594
     0.000          0   1466333654
     0.000          0   1466333714
     0.000          0   1466333774
     0.000          0   1466333834
     0.000          0   1466333894
     0.000          0   1466333954
     0.000          0   1466334014
     0.000          0   1466334074
     0.000          0   1466334134
     0.000          0   1466334194
     0.000          0   1466334254
     0.000          0   1466334314
     0.000          0   1466334374
     0.000          0   1466334434
     0.000          0   1466334495
     0.000          0   1466334555
     0.000          0   1466334615
     0.000          0   1466334675
     0.000          0   1466334735
     0.000          0   1466334795
     0.000          0   1466334855
     0.000          0   1466334915
     0.000          0   1466334975
     0.000          0   1466335035
     0.000          0   1466335095
     0.000          0   1466335155
     0.000          0   1466335215
     0.000          0   1466335275
     0.000          0   1466335335
     0.000          0   1466335395
     0.000          0   1466335456
     0.833          0   1466335516
     0.000          0   1466335576
     0.833          0   1466335636
     0.000          0   1466335696
     0.833          0   1466335756
     0.000          0   1466335816
     0.833          0   1466335876
     0.833          0   1466335936
     0.833          0   1466335996
     0.833          0   1466336056
     0.833          0   1466336116
     0.833          0   1466336176
     0.833          0   1466336236
     0.833          0   1466336296
     0.833          0   1466336356
     0.833          0   1466336417
     0.833          0   1466336477
     0.833          0   1466336537
     0.833          0   1466336597
     0.833          0   1466336657
     0.833          0   1466336717
     0.833          0   1466336777
     0.833          0   1466336837
     0.833          0   1466336897
     0.833          0   1466336957
     0.833          0   1466337017
     0.833          0   1466337077
     0.833          0   1466337137
     0.833          0   1466337197
     0.833          0   1466337257
     0.833          0   1466337317
     0.833          0   1466337377
     1.667          0   1466337437
     1.667          0   1466337498
     1.667          1   1466337558
     1.667          1   1466337618
     1.667          1   1466337678
     1.667          0   1466337738
     1.667          0   1466337798
     1.667          0   1466337858
     1.667          0   1466337918
     1.667          0   1466337978
     1.667          0   1466338038
     1.667          0   1466338098
     1.667          0   1466338158
     1.667          0   1466338218
     1.667          0   1466338278
     1.667          0   1466338338
     1.667          0   1466338399
     1.667          0   1466338459
     1.667          0   1466338519
     2.500          0   1466338579
     2.500          0   1466338639
     2.500          0   1466338699
     2.500          0   1466338759
     2.500          0   1466338819
     2.500          0   1466338879
     2.500          0   1466338939
     2.500          0   1466338999
     2.500          0   1466339059
     2.500          0   1466339119
     3.333          0   1466339179
     3.333          0   1466339239
     3.333          0   1466339299
     3.333          0   1466339360
     4.167          0   1466339420
     4.167          0   1466339480
     5.000          0   1466339540
     5.000          0   1466339600
     5.000          0   1466339660
     5.833          0   1466339720
     6.667          0   1466339780
     6.667          0   1466339840
     5.833          0   1466339900
     5.833          0   1466339960
     7.500          0   1466340020
     8.333          0   1466340080
    10.833          0   1466340140
    11.667          0   1466340200
    15.000          0   1466340260
    15.833          0   1466340320
     7.500          0   1466340381
     5.833          0   1466340441
     5.833          0   1466340501
     5.833          0   1466340561
     5.833          0   1466340621
     6.667          0   1466340681
     6.667          1   1466340741
     9.167          1   1466340801
     9.167          0   1466340861
    14.167          0   1466340921
    15.000          0   1466340981
    14.167          0   1466341041
    15.000          0   1466341101
    15.000          0   1466341161
    15.000          0   1466341221
    14.167          0   1466341281
    15.000          0   1466341342
    15.000          0   1466341402
    14.167          0   1466341462
    14.167          0   1466341522
    11.667          0   1466341582
    13.333          0   1466341642
    14.167          0   1466341702
    14.167          0   1466341762
    13.333          0   1466341822
    14.167          0   1466341882
    12.500          0   1466341942
     9.167          0   1466342002
     8.333          0   1466342062
    12.500          0   1466342122
    13.333          0   1466342182
    12.500          0   1466342243
    12.500          0   1466342303
    13.333          0   1466342363
    13.333          0   1466342423
    13.333          0   1466342483
    12.500          0   1466342543
    12.500          0   1466342603
    12.500          0   1466342663
    12.500          0   1466342723
    12.500          0   1466342783
    12.500          0   1466342843
    12.500          0   1466342903
    12.500          0   1466342963
    12.500          0   1466343023
    14.167          0   1466343083
    14.167          0   1466343143
    13.333          0   1466343203
    13.333          0   1466343264
    13.333          0   1466343324
    13.333          0   1466343384
    13.333          0   1466343444
    13.333          0   1466343504
    13.333          1   1466343564
   195.000          1   1466343624
   105.000          1   1466343684
    99.167          1   1466343744
   109.167          0   1466343804
   100.000          0   1466343864
    98.333          0   1466343924
    95.833          0   1466343984
    95.833          1   1466344044
   110.833          1   1466344104
    91.667          0   1466344164
    90.833          0   1466344225
    90.000          0   1466344285
    94.167          0   1466344345
   106.667          0   1466344405
    90.000          0   1466344465
    85.000          1   1466344525
    82.500          1   1466344585
    80.000          1   1466344645
    79.167          1   1466344705
    95.000          1   1466344765
    95.833          1   1466344825
    87.500          0   1466344885
    88.333          1   1466344945
    75.000          1   1466345005
    95.000          1   1466345065
    93.333          1   1466345125
    91.667          1   1466345186
    90.833          0   1466345246
    90.833          0   1466345306
    89.167          0   1466345366
    91.667          0   1466345426
    85.000          0   1466345486
    84.167          0   1466345546
    82.500          0   1466345606
    81.667          0   1466345666
    81.667          0   1466345726
    80.000          0   1466345786
    78.333          0   1466345846
    76.667          0   1466345906
    75.833          0   1466345966
    74.167          0   1466346026
    72.500          0   1466346086
    73.333          0   1466346146
    70.000          0   1466346207
    70.833          0   1466346267
    68.333          0   1466346327
    66.667          0   1466346387
    65.833          0   1466346447
    64.167          0   1466346507
    63.333          0   1466346567
    60.833          1   1466346627
    61.667          1   1466346687
    60.833          0   1466346747
    60.000          0   1466346807
    59.167          0   1466346867
    58.333          0   1466346927
    57.500          0   1466346987
    56.667          0   1466347047
    57.500          0   1466347107
    55.833          1   1466347168
    38.333          1   1466347228
    37.500          0   1466347288
    35.833          0   1466347348
    35.833          0   1466347408
    35.000          0   1466347468
    34.167          0   1466347528
    33.333          0   1466347588
    33.333          0   1466347648
    32.500          0   1466347708
    32.500          0   1466347768
    31.667          0   1466347828
    31.667          0   1466347888
    30.833          0   1466347948
    30.833          0   1466348008
    30.833          0   1466348068
    30.833          0   1466348129
    30.000          0   1466348189
    30.000          0   1466348249
    30.000          0   1466348309
    29.167          0   1466348369
    29.167          0   1466348429
    29.167          0   1466348489
    28.333          0   1466348549
    28.333          0   1466348609
    28.333          0   1466348669
    28.333          0   1466348729
    28.333          0   1466348789
    28.333          0   1466348849
    28.333          0   1466348909
    28.333          0   1466348969
    28.333          0   1466349029
    28.333          0   1466349089
    28.333          0   1466349150
    29.167          0   1466349210
    28.333          0   1466349270
    28.333          0   1466349330
    28.333          0   1466349390
    28.333          0   1466349450
    28.333          0   1466349510
    28.333          0   1466349570
    28.333          0   1466349630
    28.333          0   1466349690
    28.333          0   1466349750
    28.333          0   1466349810
    28.333          0   1466349870
    28.333          0   1466349930
    28.333          0   1466349990
    28.333          0   1466350050
    28.333          0   1466350111
    28.333          0   1466350171
    28.333          0   1466350231
    28.333          0   1466350291
    28.333          0   1466350351
    28.333          0   1466350411
    28.333          0   1466350471
    28.333          0   1466350531
    28.333          0   1466350591
    28.333          0   1466350651
    29.167          0   1466350711
    28.333          0   1466350771
    29.167          0   1466350831
    29.167          0   1466350891
    29.167          0   1466350951
    28.333          0   1466351011
    29.167          0   1466351071
    28.333          0   1466351132
    28.333          0   1466351192
    29.167          0   1466351252
    29.167          0   1466351312
    29.167          0   1466351372
    29.167          0   1466351432
    29.167          0   1466351492
    29.167          0   1466351552
    29.167          0   1466351612
    29.167          0   1466351672
    29.167          0   1466351732
    29.167          0   1466351792
    30.000          0   1466351852
    30.000          0   1466351912
    30.000          0   1466351972
    30.000          0   1466352032
    30.000          0   1466352093
    30.000          0   1466352153
    30.000          0   1466352213
    30.000          0   1466352273
    30.833          0   1466352333
    30.833          0   1466352393
    30.833          0   1466352453
    31.667          0   1466352513
    31.667          0   1466352573
    31.667          0   1466352633
    32.500          0   1466352693
    32.500          0   1466352753
    32.500          0   1466352813
    32.500          0   1466352873
    32.500          0   1466352933
    33.333          0   1466352994
    34.167          0   1466353054
    33.333          0   1466353114
    33.333          0   1466353174
    33.333          0   1466353234
    34.167          0   1466353294
    34.167          0   1466353354
    34.167          0   1466353414
    35.000          0   1466353474
    35.000          0   1466353534
    35.000          0   1466353594
    35.833          0   1466353654
    35.833          0   1466353714
    35.833          0   1466353774
    35.833          0   1466353834
    35.833          0   1466353894
    35.833          0   1466353954
    35.833          0   1466354015
    35.833          0   1466354075
    35.833          0   1466354135
    35.833          0   1466354195
    36.667          0   1466354255
    36.667          0   1466354315
    35.833          0   1466354375
    36.667          0   1466354435
    36.667          0   1466354495
    36.667          0   1466354555
    37.500          0   1466354615
    37.500          0   1466354675
    37.500          0   1466354735
    37.500          0   1466354795
    37.500          0   1466354855
    37.500          0   1466354915
    38.333          0   1466354975
    38.333          0   1466355036
    38.333          0   1466355096
    38.333          0   1466355156
    39.167          0   1466355216
    38.333          0   1466355276
    38.333          0   1466355336
    39.167          0   1466355396
    40.000          0   1466355456
    40.000          0   1466355516
    40.000          0   1466355576
    40.000          0   1466355636
    40.000          0   1466355696
    40.000          0   1466355756
    40.833          0   1466355816
    40.833          0   1466355876
    40.833          0   1466355936
    40.833          0   1466355997
    41.667          0   1466356057
    41.667          0   1466356117
    40.833          0   1466356177
    41.667          0   1466356237
    41.667          0   1466356297
    41.667          0   1466356357
    41.667          0   1466356417
    41.667          0   1466356477
    41.667          0   1466356537
    41.667          0   1466356597
    42.500          0   1466356657
    42.500          0   1466356717
    42.500          0   1466356777
    42.500          0   1466356837
    42.500          0   1466356897
    42.500          0   1466356958
    42.500          0   1466357018
    42.500          0   1466357078
    42.500          0   1466357138
    42.500          0   1466357198
    42.500          0   1466357258
    42.500          0   1466357318
    42.500          0   1466357378
    42.500          0   1466357438
    42.500          0   1466357498
    41.667          0   1466357558
    41.667          0   1466357618
    40.833          0   1466357678
    40.833          0   1466357738
    40.833          0   1466357798
    40.000          0   1466357858
    40.000          0   1466357918
    40.000          0   1466357979
    40.000          0   1466358039
    40.000          0   1466358099
    40.000          0   1466358159
    40.000          0   1466358219
    39.167          0   1466358279
    39.167          0   1466358339
    39.167          0   1466358399
    40.000          0   1466358459
    40.000          0   1466358519
    40.000          0   1466358579
    40.000          0   1466358639
    40.000          0   1466358699
    40.833          0   1466358759
    40.000          0   1466358819
    40.000          0   1466358879
    40.000          0   1466358939
    39.167          0   1466359000
    40.000          0   1466359060
    40.000          0   1466359120
